images,Mite,Negative
20180309_161024.jpg,1,0
20180309_161028.jpg,1,0
20180309_161036.jpg,1,0
20180309_161043.jpg,1,0
20180309_161048.jpg,1,0
20180309_161052.jpg,1,0
20180309_161055.jpg,1,0
20180309_161059.jpg,1,0
20180309_161102.jpg,1,0
20180309_161106.jpg,1,0
20180309_161119.jpg,1,0
20180309_161123.jpg,1,0
20180309_161203.jpg,1,0
20180309_161206.jpg,1,0
20180309_161212.jpg,1,0
20180309_161214.jpg,1,0
20180309_161216.jpg,1,0
20180309_161219.jpg,1,0
20180309_161224.jpg,1,0
20180309_161229.jpg,1,0
20180309_161234.jpg,1,0
20180309_161236.jpg,1,0
20180309_161240.jpg,1,0
20180309_161244.jpg,1,0
20180309_161246.jpg,1,0
20180309_161257.jpg,1,0
20180309_161259.jpg,1,0
20180309_161302.jpg,1,0
20180309_161309.jpg,1,0
20180309_161313.jpg,1,0
20180309_161319.jpg,1,0
20180309_161323.jpg,1,0
20180309_161327.jpg,1,0
20180309_161331.jpg,1,0
20180309_161337.jpg,1,0
20180309_161341.jpg,1,0
20180309_161352.jpg,1,0
20180316_122435.jpg,1,0
20180316_122438.jpg,1,0
20180316_122443.jpg,1,0
20180316_122506.jpg,1,0
20180316_122509.jpg,1,0
20180316_122512.jpg,1,0
20180316_122516.jpg,1,0
20180316_122520.jpg,1,0
20180316_122522.jpg,1,0
20180316_122525.jpg,1,0
20180316_122528.jpg,1,0
20180316_122534.jpg,1,0
20180316_122545.jpg,1,0
20180316_122548.jpg,1,0
20180316_122551.jpg,1,0
20180316_122621.jpg,1,0
20180316_122652.jpg,1,0
20180316_122704.jpg,1,0
20180316_122729.jpg,1,0
20180316_122733.jpg,1,0
20180316_122750.jpg,1,0
20180316_122754.jpg,1,0
20180316_122809.jpg,1,0
20180316_122815.jpg,1,0
20180316_122820.jpg,1,0
20180316_122823.jpg,1,0
20180316_122831.jpg,1,0
20180316_122933.jpg,1,0
20180316_122939.jpg,1,0
20180316_123125.jpg,1,0
20180316_123129.jpg,1,0
20180316_123139.jpg,1,0
20180316_123156.jpg,1,0
20180316_123159.jpg,1,0
20180316_123216.jpg,1,0
20180316_123219.jpg,1,0
20180316_123223.jpg,1,0
20180316_123228.jpg,1,0
20180316_123234.jpg,1,0
20180316_123237.jpg,1,0
20180316_123240.jpg,1,0
20180316_123243.jpg,1,0
20180316_123246.jpg,1,0
20180316_123249.jpg,1,0
20180316_123251.jpg,1,0
20180316_123257.jpg,1,0
20180316_123305.jpg,1,0
20180316_123307.jpg,1,0
20180316_123309.jpg,1,0
20180316_123325.jpg,1,0
20180316_123327.jpg,1,0
20180316_123332.jpg,1,0
20180316_123336.jpg,1,0
20180316_123514.jpg,1,0
20180316_123520.jpg,1,0
20180316_123522.jpg,1,0
20180316_123525.jpg,1,0
20180316_123528.jpg,1,0
20180316_123538.jpg,1,0
20180316_123539.jpg,1,0
20180316_123543.jpg,1,0
20180316_123547.jpg,1,0
20180316_123549.jpg,1,0
20180316_123622.jpg,1,0
20180316_123625.jpg,1,0
20180316_123630.jpg,1,0
20180316_123656.jpg,1,0
20180316_123710.jpg,1,0
20180316_123729.jpg,1,0
20180316_124123.jpg,1,0
20180316_124127.jpg,1,0
20180316_124132.jpg,1,0
20180316_124137.jpg,1,0
20180316_124143.jpg,1,0
20180316_124146.jpg,1,0
20180316_124148.jpg,1,0
20180316_124151.jpg,1,0
20180316_124154.jpg,1,0
20180316_124157.jpg,1,0
20180316_124200.jpg,1,0
20180316_124205.jpg,1,0
20180316_124210.jpg,1,0
20180316_124213.jpg,1,0
20180316_124216.jpg,1,0
20180316_124219.jpg,1,0
20180316_124221.jpg,1,0
20180316_124307.jpg,1,0
20180316_124312.jpg,1,0
20180316_124315.jpg,1,0
20180316_124319.jpg,1,0
20180316_124324.jpg,1,0
20180316_124326.jpg,1,0
20180316_124330.jpg,1,0
20180316_124332.jpg,1,0
20180316_124336.jpg,1,0
20180316_124338.jpg,1,0
20180316_124344.jpg,1,0
20180316_124348.jpg,1,0
20180316_124404.jpg,1,0
20180316_124406.jpg,1,0
20180316_124409.jpg,1,0
20180316_124412.jpg,1,0
20180316_124415.jpg,1,0
20180316_124426.jpg,1,0
20180316_124429.jpg,1,0
20180316_124432.jpg,1,0
20180316_124434.jpg,1,0
20180316_124437.jpg,1,0
20180316_124440.jpg,1,0
20180316_124442.jpg,1,0
20180316_124445.jpg,1,0
20180316_124448.jpg,1,0
20180316_124450.jpg,1,0
20180316_124452.jpg,1,0
20180316_124459.jpg,1,0
20180316_124502.jpg,1,0
20180316_124504.jpg,1,0
20180316_124506.jpg,1,0
20180316_124607.jpg,1,0
20180316_124610.jpg,1,0
20180316_124629.jpg,1,0
20180316_124637.jpg,1,0
20180316_124640.jpg,1,0
20180316_124642.jpg,1,0
20180316_124644.jpg,1,0
20180316_124646.jpg,1,0
20180316_124649.jpg,1,0
20180316_124938.jpg,1,0
20180316_124940.jpg,1,0
20180316_124943.jpg,1,0
20180316_124945.jpg,1,0
20180316_124948.jpg,1,0
20180316_124956.jpg,1,0
20180316_124958.jpg,1,0
20180316_125001.jpg,1,0
20180316_125004.jpg,1,0
20180316_125006.jpg,1,0
20180316_125009.jpg,1,0
20180316_125011.jpg,1,0
20180316_125014.jpg,1,0
20180316_125016.jpg,1,0
20180316_125018.jpg,1,0
20180316_125021.jpg,1,0
20180316_125023.jpg,1,0
20180316_125103.jpg,1,0
20180316_125217.jpg,1,0
20180316_125220.jpg,1,0
20180316_125222.jpg,1,0
20180316_125224.jpg,1,0
20180316_125232.jpg,1,0
20180316_125240.jpg,1,0
20180316_125243.jpg,1,0
20180316_125246.jpg,1,0
20180316_125248.jpg,1,0
20180316_125422.jpg,0,1
20180316_125426.jpg,0,1
20180316_125429.jpg,0,1
20180316_125734.jpg,0,1
20180316_125737.jpg,0,1
20180316_125741.jpg,0,1
20180316_125744.jpg,0,1
20180316_125748.jpg,0,1
20180316_125753.jpg,0,1
20180316_125759.jpg,0,1
20180316_125803.jpg,0,1
20180316_125904.jpg,0,1
20180316_125909.jpg,0,1
20180316_125912.jpg,0,1
20180316_125915.jpg,0,1
20180316_125918.jpg,0,1
20180316_125921.jpg,0,1
20180316_125925.jpg,0,1
20180316_125929.jpg,0,1
20180316_125933.jpg,0,1
20180316_125937.jpg,0,1
20180316_130005.jpg,0,1
20180316_130009.jpg,0,1
20180316_130013.jpg,0,1
20180316_130015.jpg,0,1
20180316_130019.jpg,0,1
20180316_130023.jpg,0,1
20180316_130026.jpg,0,1
20180316_130030.jpg,0,1
20180316_130033.jpg,0,1
20180316_130037.jpg,0,1
20180316_130040.jpg,0,1
20180316_130044.jpg,0,1
20180316_130047.jpg,0,1
20180316_130051.jpg,0,1
20180316_130110.jpg,0,1
20180316_130113.jpg,0,1
20180316_130116.jpg,0,1
20180316_130124.jpg,0,1
20180316_130126.jpg,0,1
20180316_130129.jpg,0,1
20180316_130131.jpg,0,1
20180316_130134.jpg,0,1
20180316_130137.jpg,0,1
20180316_130230.jpg,0,1
20180316_130246.jpg,0,1
20180316_130254.jpg,0,1
20180316_130258.jpg,0,1
20180316_130301.jpg,0,1
20180316_130305.jpg,0,1
20180316_130320.jpg,0,1
20180316_130324.jpg,0,1
20180316_130328.jpg,0,1
20180316_130331.jpg,0,1
20180316_130334.jpg,0,1
20180316_130337.jpg,0,1
20180316_130340.jpg,0,1
20180316_130343.jpg,0,1
20180316_130346.jpg,0,1
20180316_130350.jpg,0,1
20180316_130352.jpg,0,1
20180316_130359.jpg,0,1
20180316_130402.jpg,0,1
20180316_130406.jpg,0,1
20180316_130408.jpg,0,1
20180316_130411.jpg,0,1
20180316_130415.jpg,0,1
20180316_130422.jpg,0,1
20180316_130432.jpg,0,1
20180316_130437.jpg,0,1
20180316_130446.jpg,0,1
20180316_130449.jpg,0,1
20180316_130453.jpg,0,1
20180316_130457.jpg,0,1
20180316_130500.jpg,0,1
20180316_130503.jpg,0,1
20180316_130515.jpg,0,1
20180316_130518.jpg,0,1
20180316_130521.jpg,0,1
20180316_130528.jpg,0,1
20180316_130540.jpg,0,1
20180316_130543.jpg,0,1
20180316_130548.jpg,0,1
20180316_130552.jpg,0,1
20180316_130600.jpg,0,1
20180316_130604.jpg,0,1
20180316_130609.jpg,0,1
20180316_130614.jpg,0,1
20180316_130813.jpg,0,1
20180316_130817.jpg,0,1
20180316_130827.jpg,0,1
20180316_130834.jpg,0,1
20180316_130842.jpg,0,1
20180316_130845.jpg,0,1
20180316_130852.jpg,0,1
20180316_130855.jpg,0,1
20180316_130859.jpg,0,1
20180316_130920.jpg,0,1
20180316_130925.jpg,0,1
20180316_130928.jpg,0,1
20180316_130930.jpg,0,1
20180316_130937.jpg,0,1
20180316_130953.jpg,0,1
20180316_130959.jpg,1,0
20180316_131004.jpg,1,0
20180316_131007.jpg,1,0
20180316_131011.jpg,1,0
20180316_131015.jpg,0,1
20180316_131021.jpg,1,0
20180329_073749.jpg,1,0
20180329_073826.jpg,1,0
20180329_073859.jpg,1,0
20180329_073929.jpg,1,0
20180329_074046.jpg,1,0
20180329_074048.jpg,1,0
20180329_074049.jpg,1,0
20180329_074051.jpg,1,0
20180329_074053.jpg,1,0
20180329_074055.jpg,1,0
20180329_074057.jpg,1,0
20180329_074100.jpg,1,0
20180329_074102.jpg,1,0
20180329_074535.jpg,1,0
20180329_074538.jpg,1,0
20180329_074554.jpg,1,0
20180329_074557.jpg,1,0
20180329_074600.jpg,1,0
20180329_074603.jpg,1,0
20180329_074606.jpg,1,0
20180329_074609.jpg,1,0
20180329_074612.jpg,1,0
20180329_074614.jpg,1,0
20180329_074648.jpg,1,0
20180329_074652.jpg,1,0
20180329_074654.jpg,1,0
20180329_074656.jpg,1,0
20180329_074658.jpg,1,0
20180329_074701.jpg,1,0
20180329_074707.jpg,1,0
20180329_074709.jpg,1,0
20180329_074717.jpg,1,0
20180329_074720.jpg,1,0
20180329_074749.jpg,1,0
20180329_074751.jpg,1,0
20180329_074752.jpg,1,0
20180329_074805.jpg,1,0
20180329_074807.jpg,1,0
20180329_074812.jpg,1,0
20180329_074814.jpg,1,0
20180329_074816.jpg,1,0
20180329_074817.jpg,1,0
20180329_074819.jpg,1,0
20180329_074821.jpg,1,0
20180329_074823.jpg,1,0
20180329_074827.jpg,1,0
20180329_074829.jpg,1,0
20180329_074830.jpg,1,0
20180329_074832.jpg,1,0
20180329_074835.jpg,1,0
20180329_074843.jpg,1,0
20180329_074855.jpg,0,1
20180329_074915.jpg,1,0
20180329_074918.jpg,1,0
20180329_074920.jpg,1,0
20180329_074923.jpg,1,0
20180329_074925.jpg,1,0
20180329_075023.jpg,1,0
20180329_075025.jpg,1,0
20180329_075027.jpg,1,0
20180329_075029.jpg,1,0
20180329_075031.jpg,1,0
20180329_075033.jpg,1,0
20180329_075035.jpg,1,0
20180329_075108.jpg,1,0
20180329_075111.jpg,1,0
20180329_075113.jpg,1,0
20180329_075229.jpg,1,0
20180329_075334.jpg,1,0
20180329_075336.jpg,1,0
20180329_075338.jpg,1,0
20180329_075340.jpg,1,0
20180329_075342.jpg,1,0
20180329_075344.jpg,1,0
20180329_075402.jpg,1,0
20180329_075404.jpg,1,0
20180329_075406.jpg,1,0
20180329_075408.jpg,1,0
20180329_075410.jpg,1,0
20180329_075414.jpg,1,0
20180329_075416.jpg,1,0
20180329_075418.jpg,1,0
20180329_075420.jpg,1,0
20180329_075423.jpg,1,0
20180329_075438.jpg,1,0
20180329_075440.jpg,1,0
20180329_075442.jpg,1,0
20180329_075444.jpg,1,0
20180329_075447.jpg,1,0
20180329_075449.jpg,1,0
20180329_075451.jpg,1,0
20180329_075453.jpg,1,0
20180329_075456.jpg,1,0
20180329_075459.jpg,1,0
20180329_075511.jpg,1,0
20180329_075513.jpg,1,0
20180329_075515.jpg,1,0
20180329_075523.jpg,1,0
20180329_075529.jpg,1,0
20180329_075532.jpg,1,0
20180329_075534.jpg,1,0
20180329_075537.jpg,1,0
20180329_075539.jpg,1,0
20180329_075602.jpg,1,0
20180329_075604.jpg,1,0
20180329_075607.jpg,1,0
20180329_075609.jpg,1,0
20180329_075611.jpg,1,0
20180329_075615.jpg,1,0
20180329_075618.jpg,1,0
20180329_075620.jpg,1,0
20180329_075621.jpg,1,0
20180329_075628.jpg,1,0
20180329_075630.jpg,1,0
20180329_075632.jpg,1,0
20180329_075635.jpg,1,0
20180329_075640.jpg,1,0
20180329_075646.jpg,1,0
20180329_075650.jpg,1,0
20180329_075654.jpg,1,0
20180329_075656.jpg,1,0
20180329_075658.jpg,1,0
20180329_075701.jpg,1,0
20180329_075712.jpg,1,0
20180329_075714.jpg,1,0
20180329_075716.jpg,1,0
20180329_075719.jpg,1,0
20180329_075721.jpg,1,0
20180329_075724.jpg,1,0
20180329_075726.jpg,1,0
20180329_075729.jpg,1,0
20180329_075731.jpg,1,0
20180329_075733.jpg,1,0
20180329_075735.jpg,1,0
20180329_075737.jpg,1,0
20180329_075739.jpg,1,0
20180329_075742.jpg,1,0
20180329_075759.jpg,1,0
20180329_075801.jpg,1,0
20180329_075804.jpg,1,0
20180329_075807.jpg,1,0
20180329_075816.jpg,1,0
20180329_075841.jpg,1,0
20180329_075844.jpg,1,0
20180329_075849.jpg,1,0
20180329_075901.jpg,1,0
20180329_075903.jpg,1,0
20180329_075906.jpg,1,0
20180329_075909.jpg,1,0
20180329_075911.jpg,1,0
20180329_075914.jpg,1,0
20180329_075917.jpg,1,0
20180329_075936.jpg,0,1
20180329_075944.jpg,1,0
20180329_075952.jpg,1,0
20180329_075954.jpg,1,0
20180329_075956.jpg,1,0
20180329_075958.jpg,1,0
20180329_080012.jpg,1,0
20180329_080016.jpg,1,0
20180329_080043.jpg,1,0
20180329_080045.jpg,1,0
20180329_080048.jpg,1,0
20180329_080050.jpg,1,0
20180329_080052.jpg,1,0
20180329_080055.jpg,1,0
20180329_080058.jpg,1,0
20180329_080100.jpg,1,0
20180329_080129.jpg,1,0
20180329_080131.jpg,1,0
20180329_080138.jpg,1,0
20180329_080141.jpg,1,0
20180329_080148.jpg,1,0
20180329_080156.jpg,1,0
20180329_080209.jpg,1,0
20180329_080211.jpg,1,0
20180329_080216.jpg,1,0
20180329_080222.jpg,1,0
20180329_080224.jpg,1,0
20180329_080226.jpg,1,0
20180329_080229.jpg,1,0
20180329_080231.jpg,1,0
20180329_080234.jpg,1,0
20180329_080236.jpg,1,0
20180329_080239.jpg,1,0
20180329_080241.jpg,1,0
20180329_080251.jpg,1,0
20180329_080253.jpg,1,0
20180329_080256.jpg,1,0
20180329_080259.jpg,1,0
20180329_080301.jpg,1,0
20180329_080304.jpg,1,0
20180329_080307.jpg,1,0
20180329_080310.jpg,1,0
20180329_080312.jpg,1,0
20180329_080314.jpg,1,0
20180329_080317.jpg,1,0
20180329_080336.jpg,1,0
20180329_080343.jpg,1,0
20180329_080345.jpg,1,0
20180329_080347.jpg,1,0
20180329_080350.jpg,1,0
20180329_080352.jpg,1,0
20180329_080400.jpg,1,0
20180329_080403.jpg,1,0
20180329_080430.jpg,1,0
20180329_080433.jpg,1,0
20180329_080435.jpg,1,0
20180329_080439.jpg,1,0
20180329_080441.jpg,1,0
20180329_080445.jpg,1,0
20180329_080450.jpg,1,0
20180329_080452.jpg,1,0
20180329_080454.jpg,1,0
20180329_080456.jpg,1,0
20180329_080459.jpg,1,0
20180329_080501.jpg,1,0
20180329_080503.jpg,1,0
20180329_080505.jpg,1,0
20180329_080527.jpg,1,0
20180329_080529.jpg,1,0
20180329_080553.jpg,1,0
20180329_080558.jpg,1,0
20180329_080600.jpg,1,0
20180329_080603.jpg,1,0
20180329_080605.jpg,1,0
20180329_080608.jpg,1,0
20180329_080610.jpg,1,0
20180329_080616.jpg,1,0
20180329_080618.jpg,1,0
20180329_080620.jpg,1,0
20180329_080623.jpg,1,0
20180329_080625.jpg,1,0
20180329_080629.jpg,1,0
20180329_080632.jpg,1,0
20180329_080634.jpg,1,0
20180329_080636.jpg,1,0
20180329_080641.jpg,1,0
20180329_080643.jpg,1,0
20180329_080651.jpg,1,0
20180329_080702.jpg,1,0
20180329_080705.jpg,1,0
20180329_080707.jpg,1,0
20180329_080709.jpg,1,0
20180329_080711.jpg,1,0
20180329_080713.jpg,1,0
20180329_080716.jpg,1,0
20180329_080721.jpg,1,0
20180329_080723.jpg,1,0
20180329_080725.jpg,1,0
20180329_080728.jpg,1,0
20180329_080730.jpg,1,0
20180329_080733.jpg,1,0
20180329_080735.jpg,1,0
20180329_080738.jpg,1,0
20180329_080751.jpg,1,0
20180329_080753.jpg,1,0
20180329_080755.jpg,1,0
20180329_080838.jpg,1,0
20180329_080840.jpg,1,0
20180329_080843.jpg,1,0
20180329_080845.jpg,1,0
20180329_080847.jpg,1,0
20180329_080849.jpg,1,0
20180329_080851.jpg,1,0
20180329_080853.jpg,1,0
20180329_080855.jpg,1,0
20180329_080857.jpg,1,0
20180329_080901.jpg,1,0
20180329_080904.jpg,1,0
20180329_080907.jpg,1,0
20180329_080910.jpg,1,0
20180329_080918.jpg,1,0
20180329_080921.jpg,1,0
20180329_080923.jpg,1,0
20180329_080925.jpg,1,0
20180329_080949.jpg,1,0
20180329_081012.jpg,1,0
20180329_081014.jpg,1,0
20180329_081016.jpg,1,0
20180329_081019.jpg,1,0
20180329_081021.jpg,1,0
20180329_081023.jpg,1,0
20180329_081026.jpg,1,0
20180329_081028.jpg,1,0
20180329_081030.jpg,1,0
20180329_081032.jpg,1,0
20180329_081034.jpg,1,0
20180329_081037.jpg,1,0
20180329_081039.jpg,1,0
20180329_081041.jpg,1,0
20180329_081043.jpg,1,0
20180329_081046.jpg,1,0
20180329_081048.jpg,1,0
20180329_081050.jpg,1,0
20180329_081053.jpg,1,0
20180329_081055.jpg,1,0
20180329_081058.jpg,1,0
20180329_081100.jpg,1,0
20180329_081104.jpg,1,0
20180329_081106.jpg,1,0
20180329_081109.jpg,1,0
20180329_081111.jpg,1,0
20180329_081227.jpg,1,0
20180329_081230.jpg,1,0
20180329_081232.jpg,1,0
20180329_081301.jpg,1,0
20180329_081303.jpg,1,0
20180329_081305.jpg,1,0
20180329_081308.jpg,1,0
20180329_081335.jpg,1,0
20180329_081337.jpg,1,0
20180329_081340.jpg,1,0
20180329_081342.jpg,1,0
20180329_081344.jpg,1,0
20180329_081352.jpg,1,0
20180329_081354.jpg,1,0
20180329_081357.jpg,1,0
20180329_081359.jpg,1,0
20180329_081402.jpg,1,0
20180329_081404.jpg,1,0
20180329_081419.jpg,1,0
20180329_081421.jpg,1,0
20180329_081429.jpg,1,0
20180329_081431.jpg,1,0
20180329_081433.jpg,1,0
20180329_081435.jpg,1,0
20180329_081437.jpg,1,0
20180329_081440.jpg,1,0
20180329_081442.jpg,1,0
20180329_081444.jpg,1,0
20180329_081447.jpg,1,0
20180329_081451.jpg,1,0
20180329_081453.jpg,1,0
20180329_081459.jpg,1,0
20180329_081501.jpg,1,0
20180329_081503.jpg,1,0
20180329_081716.jpg,1,0
20180329_081718.jpg,1,0
20180329_081721.jpg,1,0
20180329_081724.jpg,1,0
20180329_081727.jpg,1,0
20180329_081730.jpg,1,0
20180329_081748.jpg,1,0
20180329_081750.jpg,1,0
20180329_081752.jpg,1,0
20180329_081754.jpg,1,0
20180329_081756.jpg,1,0
20180329_081758.jpg,1,0
20180329_081800.jpg,1,0
20180329_081819.jpg,1,0
20180329_081821.jpg,1,0
20180329_081823.jpg,1,0
20180329_081825.jpg,1,0
20180329_081827.jpg,1,0
20180329_081829.jpg,1,0
20180329_081831.jpg,1,0
20180329_081833.jpg,1,0
20180329_081835.jpg,1,0
20180329_081837.jpg,1,0
20180329_081841.jpg,1,0
20180329_081852.jpg,0,1
20180329_081854.jpg,0,1
20180329_081903.jpg,0,1
20180329_081905.jpg,0,1
20180329_081907.jpg,0,1
20180329_081909.jpg,0,1
20180329_081911.jpg,0,1
20180329_081913.jpg,0,1
20180329_081915.jpg,0,1
20180329_081917.jpg,0,1
20180329_081923.jpg,0,1
20180329_081925.jpg,0,1
20180329_081928.jpg,0,1
20180329_081930.jpg,0,1
20180329_081932.jpg,0,1
20180329_081935.jpg,0,1
20180329_081938.jpg,0,1
20180329_081940.jpg,0,1
20180329_081944.jpg,0,1
20180329_081953.jpg,0,1
20180329_081955.jpg,0,1
20180329_081957.jpg,0,1
20180329_082001.jpg,0,1
20180329_082003.jpg,0,1
20180329_082007.jpg,0,1
20180329_082009.jpg,0,1
20180329_082011.jpg,0,1
20180329_082014.jpg,0,1
20180329_082016.jpg,0,1
20180329_082018.jpg,0,1
20180329_082020.jpg,0,1
20180329_082027.jpg,0,1
20180329_082029.jpg,0,1
20180329_082032.jpg,0,1
20180329_082034.jpg,0,1
20180329_082036.jpg,0,1
20180329_082039.jpg,0,1
20180329_082043.jpg,0,1
20180329_082045.jpg,0,1
20180329_082047.jpg,0,1
20180329_082051.jpg,0,1
20180329_082058.jpg,0,1
20180329_082101.jpg,0,1
20180329_082103.jpg,0,1
20180329_082105.jpg,0,1
20180329_082110.jpg,0,1
20180329_082112.jpg,0,1
20180329_082114.jpg,0,1
20180329_082116.jpg,0,1
20180329_082118.jpg,0,1
20180329_082121.jpg,0,1
20180329_082129.jpg,0,1
20180329_082132.jpg,0,1
20180329_082134.jpg,0,1
20180329_082136.jpg,0,1
20180329_082142.jpg,0,1
20180329_082145.jpg,0,1
20180329_082152.jpg,0,1
20180329_082156.jpg,0,1
20180329_082158.jpg,0,1
20180329_082201.jpg,0,1
20180329_082203.jpg,0,1
20180329_082206.jpg,0,1
20180329_082215.jpg,0,1
20180329_082218.jpg,0,1
20180329_082221.jpg,0,1
20180329_082230.jpg,0,1
20180329_082232.jpg,0,1
20180329_082234.jpg,0,1
20180329_082236.jpg,0,1
20180329_082239.jpg,0,1
20180329_082356.jpg,0,1
20180329_082358.jpg,0,1
20180329_082401.jpg,0,1
20180329_082403.jpg,0,1
20180329_082405.jpg,0,1
20180329_082407.jpg,0,1
20180329_082409.jpg,0,1
20180329_082412.jpg,0,1
20180329_082415.jpg,0,1
20180329_082419.jpg,0,1
20180329_082421.jpg,0,1
20180329_082423.jpg,0,1
20180329_082433.jpg,0,1
20180329_082436.jpg,0,1
20180329_082439.jpg,0,1
20180329_082441.jpg,0,1
20180329_082443.jpg,0,1
20180329_082445.jpg,0,1
20180329_082448.jpg,0,1
20180329_082450.jpg,0,1
20180329_082452.jpg,0,1
20180329_082500.jpg,0,1
20180329_082505.jpg,0,1
20180329_082507.jpg,0,1
20180329_082509.jpg,0,1
20180329_082512.jpg,0,1
20180329_082514.jpg,0,1
20180329_082516.jpg,0,1
20180329_082517.jpg,0,1
20180329_082519.jpg,0,1
20180329_082522.jpg,0,1
20180329_082524.jpg,0,1
20180329_082532.jpg,0,1
20180329_082534.jpg,0,1
20180329_082536.jpg,0,1
20180329_082541.jpg,0,1
20180329_082544.jpg,0,1
20180329_082546.jpg,0,1
20180329_082548.jpg,0,1
20180329_082550.jpg,0,1
20180329_082553.jpg,0,1
20180329_082558.jpg,0,1
20180329_082600.jpg,0,1
20180329_082602.jpg,0,1
20180329_082604.jpg,0,1
20180329_082606.jpg,0,1
20180329_082608.jpg,0,1
20180329_082610.jpg,0,1
20180329_082612.jpg,0,1
20180329_082614.jpg,0,1
20180329_082616.jpg,0,1
20180329_082618.jpg,0,1
20180329_082620.jpg,0,1
20180329_082622.jpg,0,1
20180329_082624.jpg,0,1
20180329_082626.jpg,0,1
20180329_082628.jpg,0,1
20180329_082630.jpg,0,1
20180329_082632.jpg,0,1
20180329_082634.jpg,0,1
20180329_082636.jpg,0,1
20180329_082638.jpg,0,1
20180329_082640.jpg,0,1
20180329_082642.jpg,0,1
20180329_082644.jpg,0,1
20180329_082756.jpg,0,1
20180329_082758.jpg,0,1
20180329_082800.jpg,0,1
20180329_082802.jpg,0,1
20180329_082804.jpg,0,1
20180329_082807.jpg,0,1
20180329_082810.jpg,0,1
20180329_082812.jpg,0,1
20180329_082814.jpg,0,1
20180329_082816.jpg,0,1
20180329_082819.jpg,0,1
20180329_082821.jpg,0,1
20180329_082824.jpg,0,1
20180329_082829.jpg,0,1
20180329_082831.jpg,0,1
